lat,long,full_taxa
14.6333,-89.7333,Phaseolus lunatus
18.9833,-99.1,Phaseolus lunatus
29,119,Phaseolus lunatus
-6.25,-78.5,Phaseolus lunatus
-6.3,-78.7,Phaseolus lunatus
-7.3167,-78.5333,Phaseolus lunatus
-7.2833,-78.5333,Phaseolus lunatus
-6.6167,-78.8833,Phaseolus lunatus
-6.5833,-78.85,Phaseolus lunatus
-6.5833,-78.9167,Phaseolus lunatus
-6.4833,-78.45,Phaseolus lunatus
-6.4667,-78.8833,Phaseolus lunatus
-6.3833,-78.6167,Phaseolus lunatus
0.9,-77.5333,Phaseolus lunatus
1.5333,-77.0333,Phaseolus lunatus
1.6333,-76.9667,Phaseolus lunatus
1.6167,-77.1333,Phaseolus lunatus
1.6667,-77.1333,Phaseolus lunatus
1.5667,-77.2833,Phaseolus lunatus
1.2333,-77.5167,Phaseolus lunatus
1.4833,-77.4167,Phaseolus lunatus
-6.6833,-78.5167,Phaseolus lunatus
-7.5333,-78,Phaseolus lunatus
-7.2333,-78.3833,Phaseolus lunatus
-6.8333,-78.2,Phaseolus lunatus
-7.5833,-78.0333,Phaseolus lunatus
-6.0167,-77.8667,Phaseolus lunatus
-6.35,-78.7167,Phaseolus lunatus
-7.3333,-78.4333,Phaseolus lunatus
-7.6333,-78.0333,Phaseolus lunatus
5.2833,37.35,Phaseolus lunatus
1.4,-77.3833,Phaseolus lunatus
8.5167,125.3333,Phaseolus lunatus
3.7333,-76.3,Phaseolus lunatus
8.4167,-75.2833,Phaseolus lunatus
10.9167,-74.7667,Phaseolus lunatus
8.75,-75.5,Phaseolus lunatus
4.5333,-76.0833,Phaseolus lunatus
20.1333,-90.2167,Phaseolus lunatus
1.8833,-76.2667,Phaseolus lunatus
3.8333,-76.5,Phaseolus lunatus
19.5833,-89.6,Phaseolus lunatus
19.6667,-89.85,Phaseolus lunatus
20.1667,-90.1667,Phaseolus lunatus
19.5833,-90.25,Phaseolus lunatus
20.4,-90.15,Phaseolus lunatus
20.4,-90.2333,Phaseolus lunatus
19.95,-90.25,Phaseolus lunatus
19.85,-90.2833,Phaseolus lunatus
19.6,-89.5667,Phaseolus lunatus
19.35,-89.7833,Phaseolus lunatus
19.4,-89.6833,Phaseolus lunatus
19.35,-89.6667,Phaseolus lunatus
-3.4,-78.55,Phaseolus vulgaris
1.3833,-77.15,Phaseolus lunatus
19.4167,-89.7,Phaseolus lunatus
1.05,-77.5167,Phaseolus lunatus
8.9333,-65.6667,Phaseolus lunatus
8.6667,-80.2833,Phaseolus lunatus
-3.9667,-79.2333,Phaseolus vulgaris
-3.9833,-79.2667,Phaseolus lunatus
0.3833,-78.0833,Phaseolus lunatus
9.3333,35.4,Phaseolus lunatus
0.9667,-79.65,Phaseolus lunatus
-4.2333,-79.4333,Phaseolus vulgaris
-3.6,-79.2167,Phaseolus vulgaris
35.7833,-110.5,Phaseolus lunatus
-4.8667,-79.15,Phaseolus vulgaris
-4.25,-79.25,Phaseolus vulgaris
6.2,35.5333,Phaseolus lunatus
18.25,-73.7667,Phaseolus lunatus
19.3,-72.7167,Phaseolus lunatus
16.9,-92.9167,Phaseolus lunatus
14.2667,-90.3,Phaseolus lunatus
10.0667,-84.15,Phaseolus lunatus
13.7667,-88.0833,Phaseolus lunatus
7.65,36.7833,Phaseolus lunatus
10.65,-85.4667,Phaseolus lunatus
24.55,-81.7833,Phaseolus lunatus
-16.4,-67.5167,Phaseolus lunatus
-2.7333,-78.8333,Phaseolus vulgaris
-18.1333,-63.65,Phaseolus lunatus
-17.4333,-66.1667,Phaseolus lunatus
-3.75,-73.1833,Phaseolus lunatus
-9.9667,-76.25,Phaseolus lunatus
-11.85,-76.3833,Phaseolus lunatus
-27.7833,-65.6,Phaseolus lunatus
-28.9667,-59.0833,Phaseolus lunatus
-26.8167,-65.2167,Phaseolus lunatus
-25.2667,-65.5,Phaseolus lunatus
9.9333,-84.2167,Phaseolus lunatus
5.2,-74.7333,Phaseolus lunatus
10.4167,-75.5333,Phaseolus lunatus
6.3167,-75.5333,Phaseolus lunatus
8.9333,-75.8833,Phaseolus lunatus
8.5,-75.4167,Phaseolus lunatus
10.9833,-74.8,Phaseolus lunatus
-13.7167,-76.2167,Phaseolus lunatus
-13.45,-76.1333,Phaseolus lunatus
-12.75,-76.3333,Phaseolus lunatus
-9.0833,-78.6,Phaseolus lunatus
-8.1167,-79.0333,Phaseolus lunatus
-4.5667,-81.2833,Phaseolus lunatus
-3.55,-80.4667,Phaseolus lunatus
-1.0333,-79.5,Phaseolus lunatus
-0.9833,-79.45,Phaseolus lunatus
-0.2333,-78.5,Phaseolus lunatus
1.4833,-77,Phaseolus lunatus
1.6,-77.1667,Phaseolus lunatus
1.8,-77.1667,Phaseolus lunatus
2.1167,-76.95,Phaseolus lunatus
10.6167,-84.7667,Phaseolus lunatus
13.9833,-89.5667,Phaseolus lunatus
14.1167,-89.4833,Phaseolus lunatus
18.0167,-76.7833,Phaseolus lunatus
18.25,-77.6167,Phaseolus lunatus
18.0667,-76.75,Phaseolus lunatus
3.8667,30.2333,Phaseolus lunatus
16.5667,-92.7833,Phaseolus lunatus
42.1667,-77.1,Phaseolus lunatus
20.0167,-75.8167,Phaseolus lunatus
21.8167,-82.9667,Phaseolus lunatus
17.85,-100.3667,Phaseolus lunatus
14.55,-90.7167,Phaseolus lunatus
13.4833,-88.85,Phaseolus lunatus
13.7,-88.9667,Phaseolus lunatus
13.95,-89.8167,Phaseolus lunatus
15.5833,-88.7167,Phaseolus lunatus
4.5833,13.6833,Phaseolus lunatus
6.5333,3.4,Phaseolus lunatus
6.75,-1.5833,Phaseolus lunatus
19.2,81.9333,Phaseolus lunatus
22.3,70.8833,Phaseolus lunatus
25.1333,76.1667,Phaseolus lunatus
14.4333,-91.2833,Phaseolus lunatus
21.1667,79.2,Phaseolus lunatus
-34.6667,-58.5,Phaseolus lunatus
10.7667,-85.4833,Phaseolus lunatus
14.7,-89.9,Phaseolus lunatus
4.1,-76.1833,Phaseolus lunatus
-16.3667,-49.5,Phaseolus lunatus
-2.1167,-79.5833,Phaseolus lunatus
34.2833,-119.3,Phaseolus lunatus
-6.25,-36.5,Phaseolus lunatus
-7.2667,-35.7667,Phaseolus lunatus
-4.2167,-38.9333,Phaseolus lunatus
-21.1167,-42.9333,Phaseolus lunatus
-18.6833,-49.5833,Phaseolus lunatus
-25.4167,-49.4167,Phaseolus lunatus
-20.25,-42.05,Phaseolus lunatus
-20.6667,-41.5,Phaseolus lunatus
-20.6667,-42.5333,Phaseolus lunatus
23.5833,-103.2333,Phaseolus vulgaris
19.7,-96.85,Phaseolus vulgaris
-21.1667,-43.0333,Phaseolus lunatus
-21.1333,-44.25,Phaseolus lunatus
-12.8667,-50.6,Phaseolus lunatus
53.1,-103.5,Phaseolus vulgaris
19.1333,-98.1667,Phaseolus vulgaris
19.8167,-97.8,Phaseolus vulgaris
4.85,-73.6667,Phaseolus vulgaris
5.05,-73.5167,Phaseolus vulgaris
17.2,-96.5833,Phaseolus vulgaris
17.3167,-96.4667,Phaseolus vulgaris
4.55,-73.9167,Phaseolus vulgaris
16.5667,-96.7333,Phaseolus vulgaris
-7.45,-78.2833,Phaseolus vulgaris
-8.65,-77.0833,Phaseolus vulgaris
-7.8,-78.0667,Phaseolus vulgaris
19.25,-98.9,Phaseolus vulgaris
19.8,-104.2167,Phaseolus vulgaris
20.25,-103.55,Phaseolus vulgaris
5.0167,-73.3667,Phaseolus vulgaris
19.4667,-103.3167,Phaseolus vulgaris
4.7667,-73.4833,Phaseolus vulgaris
18.2167,-100.5167,Phaseolus vulgaris
20.9333,-101.4167,Phaseolus vulgaris
20.4,-101.1833,Phaseolus vulgaris
23.3833,-105.3833,Phaseolus vulgaris
24.5333,-104.75,Phaseolus vulgaris
16.5,-92.4833,Phaseolus vulgaris
15.9,-92,Phaseolus vulgaris
16.4667,-92.4333,Phaseolus vulgaris
38.6,27.4333,Phaseolus vulgaris
16.4333,-92.5833,Phaseolus vulgaris
16.4667,-92.5333,Phaseolus vulgaris
16.4667,-92.5833,Phaseolus vulgaris
16.4667,-92.5167,Phaseolus vulgaris
16.8167,-92.2333,Phaseolus vulgaris
-11.6167,-76.15,Phaseolus vulgaris
38.25,114.2,Phaseolus vulgaris
38,115.55,Phaseolus vulgaris
-21.5333,-64.8667,Phaseolus vulgaris
9.9167,-85.55,Phaseolus vulgaris
-2.6,29.7333,Phaseolus vulgaris
-3.3833,29.3667,Phaseolus vulgaris
-3.9833,30.0667,Phaseolus vulgaris
11.7,-11.9833,Phaseolus vulgaris
16.9833,-92.9333,Phaseolus vulgaris
11.4333,-12.2833,Phaseolus vulgaris
11.2667,-11.5667,Phaseolus vulgaris
11.2167,-12.1333,Phaseolus vulgaris
11.4167,-12.15,Phaseolus vulgaris
16.3167,-91.9833,Phaseolus vulgaris
10.85,-11.9833,Phaseolus vulgaris
10.6333,-11.8333,Phaseolus vulgaris
-9,30.1667,Phaseolus vulgaris
-9.8333,28.8333,Phaseolus vulgaris
-9.75,28.8333,Phaseolus vulgaris
-18.55,32.7667,Phaseolus vulgaris
16.7667,-93.6333,Phaseolus vulgaris
-23.1333,44.15,Phaseolus vulgaris
-20.3333,44.5,Phaseolus vulgaris
-18.9667,48.5833,Phaseolus vulgaris
27.6167,91.5167,Phaseolus vulgaris
27.2667,91.3667,Phaseolus vulgaris
27.2833,91.2833,Phaseolus vulgaris
27.2667,89.5167,Phaseolus vulgaris
18.1333,-95.3,Phaseolus vulgaris
19.1833,-97.0167,Phaseolus vulgaris
17.2667,-97.6833,Phaseolus vulgaris
5.05,-76,Phaseolus vulgaris
4.9833,-74.35,Phaseolus vulgaris
21.7833,-102.35,Phaseolus vulgaris
34.8,113.4333,Phaseolus vulgaris
43.7,126.5167,Phaseolus vulgaris
44.1667,125.75,Phaseolus vulgaris
36.7,119.0833,Phaseolus vulgaris
26.5833,106.7167,Phaseolus vulgaris
25.0167,102.6833,Phaseolus vulgaris
29.7333,116,Phaseolus vulgaris
37.5333,121.4,Phaseolus vulgaris
37.6833,112.7667,Phaseolus vulgaris
30.2333,120,Phaseolus vulgaris
47.8,124.4833,Phaseolus vulgaris
40.9833,118.6167,Phaseolus vulgaris
37.7833,112.55,Phaseolus vulgaris
44.5833,129.4,Phaseolus vulgaris
45.45,128.3167,Phaseolus vulgaris
45.5167,126.95,Phaseolus vulgaris
45.2667,130.2667,Phaseolus vulgaris
47.1833,124.8333,Phaseolus vulgaris
45.75,126.7667,Phaseolus vulgaris
44.9,127.15,Phaseolus vulgaris
31.0167,110.6,Phaseolus vulgaris
31.9667,110.6667,Phaseolus vulgaris
31.2333,110.7667,Phaseolus vulgaris
31.75,110.6667,Phaseolus vulgaris
31.9667,111.3333,Phaseolus vulgaris
-1.5333,29.8667,Phaseolus vulgaris
-13.3667,34,Phaseolus vulgaris
-13.9833,33.7833,Phaseolus vulgaris
-3.3667,29.9167,Phaseolus vulgaris
-3.0167,30.7167,Phaseolus vulgaris
9.5833,-83.0167,Phaseolus vulgaris
8.8333,-82.9667,Phaseolus vulgaris
-13.6333,32.65,Phaseolus vulgaris
-10.2,31.2,Phaseolus vulgaris
-9.5,30.0833,Phaseolus vulgaris
-9.3667,30.1,Phaseolus vulgaris
-9.25,30.1667,Phaseolus vulgaris
-9.9167,28.8333,Phaseolus vulgaris
-12,26.1667,Phaseolus vulgaris
-12,26.25,Phaseolus vulgaris
-12.3333,26,Phaseolus vulgaris
-12.25,25.5,Phaseolus vulgaris
-11.8333,24.1667,Phaseolus vulgaris
-11.9167,24.1667,Phaseolus vulgaris
-11.7333,24.4,Phaseolus vulgaris
-13.5,23.1333,Phaseolus vulgaris
-13.6667,23,Phaseolus vulgaris
-13.8333,23.8333,Phaseolus vulgaris
-13.25,24.6667,Phaseolus vulgaris
27.3333,-108.85,Phaseolus vulgaris
-13.4667,25.8,Phaseolus vulgaris
-13.8333,25.5,Phaseolus vulgaris
-12.25,26,Phaseolus vulgaris
-0.9,34.5,Phaseolus vulgaris
27.5167,89.8167,Phaseolus vulgaris
-14.5,31.5167,Phaseolus vulgaris
-9.6167,28.7667,Phaseolus vulgaris
-8.9833,30.9667,Phaseolus vulgaris
-11.0333,32.1167,Phaseolus vulgaris
-9.35,28.7333,Phaseolus vulgaris
-13.1167,31.1167,Phaseolus vulgaris
-10.1167,31.1167,Phaseolus vulgaris
-11.6167,29.7,Phaseolus vulgaris
-11.5,30,Phaseolus vulgaris
-13.1333,31.8333,Phaseolus vulgaris
-13.5333,29.8833,Phaseolus vulgaris
-13.5333,32.55,Phaseolus vulgaris
-12.9833,28.5833,Phaseolus vulgaris
-13.2333,30.05,Phaseolus vulgaris
-15.2833,22.6333,Phaseolus vulgaris
-16.85,25.1,Phaseolus vulgaris
-14.8,24.9167,Phaseolus vulgaris
-17.05,26.5,Phaseolus vulgaris
-16.2833,27.4833,Phaseolus vulgaris
-13.4333,30.1,Phaseolus vulgaris
-9.95,33.35,Phaseolus vulgaris
-13.9667,28.6833,Phaseolus vulgaris
-12.9333,30.3,Phaseolus vulgaris
-12.9,30.75,Phaseolus vulgaris
24.7333,-100.0667,Phaseolus vulgaris
4.0667,-75.45,Phaseolus vulgaris
3.5833,-75.3833,Phaseolus vulgaris
53.1,-111.6667,Phaseolus vulgaris
2.9167,-75,Phaseolus vulgaris
2.6167,-75.7333,Phaseolus vulgaris
2.4833,-75.95,Phaseolus vulgaris
2.55,-76.0333,Phaseolus vulgaris
5.65,-75.95,Phaseolus vulgaris
30.2333,120.1667,Phaseolus vulgaris
40.45,115.95,Phaseolus vulgaris
38.0667,114.4333,Phaseolus vulgaris
11.1,-85.4167,Phaseolus vulgaris
10.3167,-84.9,Phaseolus vulgaris
10.4833,-84.9167,Phaseolus vulgaris
10.2333,-85.7,Phaseolus vulgaris
10.0333,-85.3167,Phaseolus vulgaris
10.5,-85.5667,Phaseolus vulgaris
10.0167,-85.4167,Phaseolus vulgaris
10.6333,-85.4667,Phaseolus vulgaris
10.2333,-85.35,Phaseolus vulgaris
10.0667,-85.3333,Phaseolus vulgaris
9.9833,-85.2667,Phaseolus vulgaris
10.25,-85.6667,Phaseolus vulgaris
10,-85.3,Phaseolus vulgaris
-13.6333,-72.2167,Phaseolus vulgaris
19.75,-97.35,Phaseolus vulgaris
10.0667,-85.5167,Phaseolus vulgaris
10.25,-85.7167,Phaseolus vulgaris
-18.1167,-65.15,Phaseolus vulgaris
-19.2833,-64.3333,Phaseolus vulgaris
24.8667,-100.1333,Phaseolus vulgaris
-13.6667,-73.4333,Phaseolus vulgaris
-9.1667,-76.75,Phaseolus vulgaris
-9.5167,-76.7167,Phaseolus vulgaris
-10.2,-76.3333,Phaseolus vulgaris
-9.7167,-76.7667,Phaseolus vulgaris
-6.9,-78.0333,Phaseolus vulgaris
17.2167,-96.9833,Phaseolus vulgaris
-7.75,-79.0333,Phaseolus vulgaris
-7.6833,-78.0333,Phaseolus vulgaris
-18.4,-65.2167,Phaseolus vulgaris
-18.1333,-65.5,Phaseolus vulgaris
-8,-77.55,Phaseolus vulgaris
-8.1,-77.5,Phaseolus vulgaris
-7.75,-77.9667,Phaseolus vulgaris
-11.4333,-75.7,Phaseolus vulgaris
-11.5,-75.65,Phaseolus vulgaris
-7.65,-78.0333,Phaseolus vulgaris
5.8,-75.9,Phaseolus vulgaris
-17.5833,-65.0833,Phaseolus vulgaris
-17.5,-66.8333,Phaseolus vulgaris
-16.7167,-67.05,Phaseolus vulgaris
16.2333,-93.95,Phaseolus vulgaris
-18.2333,-65.3,Phaseolus vulgaris
-13.25,-72.2667,Phaseolus vulgaris
-18.95,-65.1167,Phaseolus vulgaris
-13.3167,-72.1,Phaseolus vulgaris
16.2667,-95.6,Phaseolus vulgaris
16,-95.75,Phaseolus vulgaris
16.7333,-92.6167,Phaseolus vulgaris
16.55,-92.4667,Phaseolus vulgaris
-6.9167,-77,Phaseolus vulgaris
-6.7167,-79.7667,Phaseolus vulgaris
16.1333,-91.9167,Phaseolus vulgaris
37.8,48.9167,Phaseolus vulgaris
29.25,55.5167,Phaseolus vulgaris
26.5333,57.4667,Phaseolus vulgaris
36.0167,48.9333,Phaseolus vulgaris
34.8167,49.9167,Phaseolus vulgaris
-12.6,33.5667,Phaseolus vulgaris
-12.5667,33.6167,Phaseolus vulgaris
-12.35,33.5667,Phaseolus vulgaris
-11.8667,33.3833,Phaseolus vulgaris
-11.9333,33.45,Phaseolus vulgaris
-11.9833,33.6167,Phaseolus vulgaris
-10.7667,34.0333,Phaseolus vulgaris
-10.6667,34.0667,Phaseolus vulgaris
-10.5833,34.1167,Phaseolus vulgaris
-9.7333,33.5167,Phaseolus vulgaris
-9.7,33.5667,Phaseolus vulgaris
18.8667,-97.1,Phaseolus vulgaris
-9.4667,33.0333,Phaseolus vulgaris
36.9167,28.6667,Phaseolus vulgaris
-9.5333,33.1167,Phaseolus vulgaris
-9.6,33.05,Phaseolus vulgaris
19.8667,-97.4333,Phaseolus vulgaris
19,-97.7833,Phaseolus vulgaris
19.9167,-97.6333,Phaseolus vulgaris
18.4167,-95,Phaseolus vulgaris
23.3667,-100.75,Phaseolus vulgaris
23.65,-100.65,Phaseolus vulgaris
21.8667,-100.7667,Phaseolus vulgaris
17.7167,-97.3167,Phaseolus vulgaris
22.45,-100.7,Phaseolus vulgaris
17.6667,-97.4167,Phaseolus vulgaris
17.5667,-97.3333,Phaseolus vulgaris
17.5167,-97.3167,Phaseolus vulgaris
18.8833,-96.95,Phaseolus vulgaris
16.8667,-96.7833,Phaseolus vulgaris
16.9833,-96.7667,Phaseolus vulgaris
19.9,-100.45,Phaseolus vulgaris
17.15,-96.75,Phaseolus vulgaris
16.0833,-92.4667,Phaseolus vulgaris
16.3167,-96.6,Phaseolus vulgaris
16.1167,-96.5,Phaseolus vulgaris
18.35,-99.8667,Phaseolus vulgaris
15.9167,-96.1667,Phaseolus vulgaris
16.0667,-96.7667,Phaseolus vulgaris
16.0167,-96.4667,Phaseolus vulgaris
18.45,-97.3833,Phaseolus vulgaris
37.2,28.3667,Phaseolus vulgaris
18.1333,-100.3833,Phaseolus vulgaris
19.25,-97.9,Phaseolus vulgaris
41.6667,22.15,Phaseolus vulgaris
44.45,19.1167,Phaseolus vulgaris
41.85,22.45,Phaseolus vulgaris
32.7167,-17.0167,Phaseolus vulgaris
32.7167,-16.95,Phaseolus vulgaris
32.7333,-17.2,Phaseolus vulgaris
32.7167,-17.15,Phaseolus vulgaris
32.7833,-17.2333,Phaseolus vulgaris
32.7667,-17.2167,Phaseolus vulgaris
32.8,-17.2167,Phaseolus vulgaris
32.85,-17.1833,Phaseolus vulgaris
32.85,-17.1667,Phaseolus vulgaris
32.85,-17.15,Phaseolus vulgaris
32.8167,-17.1,Phaseolus vulgaris
32.8167,-17,Phaseolus vulgaris
32.7833,-17.0167,Phaseolus vulgaris
32.7833,-17.0333,Phaseolus vulgaris
32.7833,-16.8833,Phaseolus vulgaris
32.8167,-16.9,Phaseolus vulgaris
32.7833,-16.85,Phaseolus vulgaris
32.75,-16.8333,Phaseolus vulgaris
32.75,-16.8167,Phaseolus vulgaris
32.7667,-16.8333,Phaseolus vulgaris
32.75,-16.85,Phaseolus vulgaris
32.75,-16.8667,Phaseolus vulgaris
32.7667,-16.85,Phaseolus vulgaris
32.7333,-16.8667,Phaseolus vulgaris
32.7333,-16.7333,Phaseolus vulgaris
32.6667,-17.0167,Phaseolus vulgaris
32.7,-16.8167,Phaseolus vulgaris
32.7,-17.1,Phaseolus vulgaris
32.6833,-16.8333,Phaseolus vulgaris
32.6833,-17.1167,Phaseolus vulgaris
-0.1167,29.3833,Phaseolus vulgaris
-0.1,29.2667,Phaseolus vulgaris
-0.7333,29.0833,Phaseolus vulgaris
-0.6667,29.15,Phaseolus vulgaris
-0.75,29.6167,Phaseolus vulgaris
-1.4,29.2667,Phaseolus vulgaris
-1.3667,28.95,Phaseolus vulgaris
-1.4667,28.9,Phaseolus vulgaris
-1.4,28.8667,Phaseolus vulgaris
-1.4167,28.8833,Phaseolus vulgaris
-1.5333,28.95,Phaseolus vulgaris
-0.0167,29.4,Phaseolus vulgaris
0.35,29.3667,Phaseolus vulgaris
-0.4167,29.0833,Phaseolus vulgaris
-0.5,29.1667,Phaseolus vulgaris
-0.6833,29.0833,Phaseolus vulgaris
-1.1833,29.4333,Phaseolus vulgaris
-1.2333,29.4333,Phaseolus vulgaris
-1.5333,28.8667,Phaseolus vulgaris
-1.55,28.9667,Phaseolus vulgaris
-3.3667,29.9,Phaseolus vulgaris
-3.3667,29.8833,Phaseolus vulgaris
-3.35,29.9,Phaseolus vulgaris
-3.3333,29.9,Phaseolus vulgaris
-3.3833,29.9167,Phaseolus vulgaris
-3.3833,29.95,Phaseolus vulgaris
-3.4,29.95,Phaseolus vulgaris
-2.4333,30.0333,Phaseolus vulgaris
-2.5,30.2333,Phaseolus vulgaris
-2.4833,30.0833,Phaseolus vulgaris
-2.5667,30.1,Phaseolus vulgaris
27.0333,-108.9333,Phaseolus vulgaris
-3.05,30.6833,Phaseolus vulgaris
-3.6167,30.4333,Phaseolus vulgaris
-3.8167,30.2833,Phaseolus vulgaris
-3.85,29.3833,Phaseolus vulgaris
-4.0667,29.5,Phaseolus vulgaris
-4.2667,29.6167,Phaseolus vulgaris
-2.8,29.0833,Phaseolus vulgaris
-3.1167,29.4,Phaseolus vulgaris
37.8,27.7667,Phaseolus vulgaris
27.4,-108.85,Phaseolus vulgaris
-3.0667,30.7667,Phaseolus vulgaris
-2.7167,29.05,Phaseolus vulgaris
-4.4,29.6667,Phaseolus vulgaris
-4.25,29.6167,Phaseolus vulgaris
-3.5167,30.6833,Phaseolus vulgaris
-3.0167,29.2667,Phaseolus vulgaris
-2.9667,29.1833,Phaseolus vulgaris
-2.1333,30.05,Phaseolus vulgaris
-2.1333,30.0333,Phaseolus vulgaris
27.4333,-109.5667,Phaseolus vulgaris
-21.3333,47.0333,Phaseolus vulgaris
-21.3,47.6333,Phaseolus vulgaris
-2.2333,30.05,Phaseolus vulgaris
-11.45,33.9167,Phaseolus vulgaris
-9.7167,33.2667,Phaseolus vulgaris
-8.9,33.45,Phaseolus vulgaris
-14.1833,33.9167,Phaseolus vulgaris
-14.1833,33.8,Phaseolus vulgaris
14.5,-90.7167,Phaseolus vulgaris
15.4667,-90.6167,Phaseolus vulgaris
-6.5,-78.45,Phaseolus vulgaris
-6.4833,-78.4667,Phaseolus vulgaris
-6.2333,-77.5167,Phaseolus vulgaris
-1.4667,29.6,Phaseolus vulgaris
-2.5833,30.1,Phaseolus vulgaris
-2.4,28.9667,Phaseolus vulgaris
-1.8333,29.95,Phaseolus vulgaris
-1.0167,-79.4667,Phaseolus vulgaris
25.75,-108.95,Phaseolus vulgaris
15.05,-90.6667,Phaseolus vulgaris
15.4167,-90.8333,Phaseolus vulgaris
40.35,41.8667,Phaseolus vulgaris
36.8833,30.7,Phaseolus vulgaris
-4.4167,-79.7333,Phaseolus vulgaris
3.5167,-76.7167,Phaseolus vulgaris
-12.0667,-75.2333,Phaseolus vulgaris
18.8833,-99.1333,Phaseolus vulgaris
21.45,-100.8833,Phaseolus vulgaris
36.7333,29.9333,Phaseolus vulgaris
19.3,-97.7667,Phaseolus vulgaris
28.6167,-106.0667,Phaseolus vulgaris
20.6333,-103.3,Phaseolus vulgaris
15.1333,-90.2667,Phaseolus vulgaris
20.4667,-100.95,Phaseolus vulgaris
27.95,-106.1167,Phaseolus vulgaris
31.6333,-106.3333,Phaseolus vulgaris
16.8333,-92.4167,Phaseolus vulgaris
25.4167,-101,Phaseolus vulgaris
40.0833,29.5167,Phaseolus vulgaris
38.5333,31.2333,Phaseolus vulgaris
39.5167,31.1833,Phaseolus vulgaris
10.5333,-85.25,Phaseolus vulgaris
13.6167,-88.75,Phaseolus vulgaris
13.8333,-88.7167,Phaseolus vulgaris
13.8333,-88.9833,Phaseolus vulgaris
14.6333,-90.7,Phaseolus vulgaris
13.8,-89.45,Phaseolus vulgaris
13.5833,-87.25,Phaseolus vulgaris
13.8,-87.2667,Phaseolus vulgaris
14.2833,-90.2833,Phaseolus vulgaris
14.3,-90.3667,Phaseolus vulgaris
14.7667,-91.25,Phaseolus vulgaris
14.9167,-91.2,Phaseolus vulgaris
1.0167,-77.45,Phaseolus vulgaris
1.6667,-77.0333,Phaseolus vulgaris
1.3167,-77.6,Phaseolus vulgaris
1.5667,-77.3833,Phaseolus vulgaris
1.2167,-77.45,Phaseolus vulgaris
1.3333,-77.5833,Phaseolus vulgaris
1.4667,-77.4333,Phaseolus vulgaris
1.45,-77.4167,Phaseolus vulgaris
1.3,-77.3667,Phaseolus vulgaris
1.4333,-77.4167,Phaseolus vulgaris
24.7,-100.1333,Phaseolus vulgaris
24.5167,-99.7833,Phaseolus vulgaris
23.7833,-100.1333,Phaseolus vulgaris
24.2,-100.0833,Phaseolus vulgaris
24.2667,-99.7667,Phaseolus vulgaris
23.45,-100.0833,Phaseolus vulgaris
23.4333,-99.9833,Phaseolus vulgaris
24.35,-99.7833,Phaseolus vulgaris
-22.7667,-65.2333,Phaseolus vulgaris
-23.5667,-65.3667,Phaseolus vulgaris
-22.2667,-65.0167,Phaseolus vulgaris
13.15,-86.9333,Phaseolus vulgaris
-1.6167,29.6833,Phaseolus vulgaris
-1.7,29.65,Phaseolus vulgaris
-1.6333,29.8333,Phaseolus vulgaris
-1.45,29.5667,Phaseolus vulgaris
-1.4833,29.6,Phaseolus vulgaris
-1.75,29.5333,Phaseolus vulgaris
-1.6167,29.7833,Phaseolus vulgaris
11.85,-86.2167,Phaseolus vulgaris
-1.7167,29.6667,Phaseolus vulgaris
-1.6167,29.6333,Phaseolus vulgaris
-1.3667,29.7333,Phaseolus vulgaris
-1.5667,29.6667,Phaseolus vulgaris
-1.6167,29.75,Phaseolus vulgaris
-1.6833,29.9,Phaseolus vulgaris
-1.9167,29.75,Phaseolus vulgaris
-1.6833,29.7,Phaseolus vulgaris
-1.7,29.3167,Phaseolus vulgaris
-1.6167,29.3667,Phaseolus vulgaris
-1.4167,29.7167,Phaseolus vulgaris
-2.4167,29.8833,Phaseolus vulgaris
-1.65,29.8167,Phaseolus vulgaris
-1.4333,29.6833,Phaseolus vulgaris
-1.6833,29.6667,Phaseolus vulgaris
-1.5167,29.7167,Phaseolus vulgaris
-1.4,29.7333,Phaseolus vulgaris
-1.7333,29.8667,Phaseolus vulgaris
-1.9667,30.0667,Phaseolus vulgaris
-1.9333,30.15,Phaseolus vulgaris
-2.5667,28.9167,Phaseolus vulgaris
-1.9667,30.25,Phaseolus vulgaris
-2.7167,29.7,Phaseolus vulgaris
-1.9667,30.1667,Phaseolus vulgaris
-1.65,29.75,Phaseolus vulgaris
-2.2667,29.85,Phaseolus vulgaris
-2.1167,30.0833,Phaseolus vulgaris
-1.9667,30.0833,Phaseolus vulgaris
-2.15,30.1167,Phaseolus vulgaris
-2.1,30.0667,Phaseolus vulgaris
-1.9667,30.05,Phaseolus vulgaris
-2.5667,29.6833,Phaseolus vulgaris
-1.9667,30.3333,Phaseolus vulgaris
-1.8833,30.05,Phaseolus vulgaris
-1.9667,30.1333,Phaseolus vulgaris
-2.2,30.1333,Phaseolus vulgaris
-2.05,29.45,Phaseolus vulgaris
-2.1833,29.3,Phaseolus vulgaris
-1.8167,29.3,Phaseolus vulgaris
38.5,27.7167,Phaseolus vulgaris
-2.1667,29.25,Phaseolus vulgaris
-1.7,29.9333,Phaseolus vulgaris
-2.0667,29.5667,Phaseolus vulgaris
-1.6,29.8667,Phaseolus vulgaris
-2.1167,30.4833,Phaseolus vulgaris
-2.2167,30.5,Phaseolus vulgaris
-2.1667,30.5,Phaseolus vulgaris
-1.9,29.9667,Phaseolus vulgaris
